DEVICE_LOC,EXPOSURE,FIBER,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,OFFSET_FINAL,PETAL_LOC,TARGET_DEC,TARGET_RA,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site,skyra,skydec,exptime,tileid,airmass,mountha,zd,mountaz,domeaz,reqra,reqdec,targtra,targtdec,zenith,mjd_obs,moonra,moondec,max_blind,max_blind_95,rms_blind,rms_blind_95,max_corr,max_corr_95,rms_corr,rms_corr_95,mirror_temp,truss_temp,air_temp,mirror_avg_temp,wind_speed,wind_direction,humidity,pressure,temperature,dewpoint,shutter_open,exptime_sec,psf_pixels,guide_meanx,guide_meany,guide_meanx2,guide_meany2,guide_meanxy,guide_maxx,guide_maxy,guider_combined_x,guider_combined_y,hex_trim,hex_rot_rate,hex_status,hex_rot_offset,hex_rot_enabled,hex_position,hex_rot_interval,hex_tweak,adc_status,adc_status.1,adc_home1,adc_home2,adc_nrev1,adc_nrev2,adc_angle1,adc_angle2,adc_status.2,adc_status.3,adc_status1,adc_status2,adc_rem_time1,adc_rem_time2
434.0,58477.0,2561.0,-66.55530548095703,347.7123718261719,0.096175040573833,,0.096175040573833,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,15.07,63159.0,1.590743,61.161643000000005,51.115947999999996,287.47366600000004,287.470282,106.34,31.89,219.978629,32.046708,b'False',59023.33650987,119.781577,23.180951,197.05890294569718,121.31295556561173,70.61823312483433,121.31295556561173,197.05890294569718,121.31295556561173,70.61823312483433,121.31295556561173,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1344.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58480.0,2561.0,-66.55530548095703,347.7123718261719,0.03958632793679682,,0.03958632793679682,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.07,63159.0,1.6109930000000001,61.880272,51.697117,287.707043,287.703642,106.34,31.89,219.978629,32.046708,b'False',59023.33849803,119.811876,23.177646,209.59487752549236,121.91361898727754,70.43460691365557,121.91361898727754,209.59487752549236,121.91361898727754,70.43460691365557,121.91361898727754,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1333.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58483.0,2561.0,-66.55530548095703,347.7123718261719,0.02051443568291476,,0.02051443568291476,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.067999999999998,63159.0,1.631961,62.600781000000005,52.279045,287.94221400000004,287.93886499999996,106.34,31.89,219.978629,32.046708,b'False',59023.34049071,119.84219099999999,23.174332999999997,196.1362423197733,121.12504360382955,70.0495148664948,121.12504360382955,196.1362423197733,121.12504360382955,70.0495148664948,121.12504360382955,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1333.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58486.0,2561.0,-66.55530548095703,347.7123718261719,0.08916773144891844,,0.08916773144891844,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,17.072,63159.0,1.652998,63.300817,52.843695999999994,288.171856,288.13237799999996,106.34,31.89,219.978629,32.046708,b'False',59023.34242877,119.872497,23.171015,199.95310878342167,120.30024734542549,70.42622992852013,120.30024734542549,199.95310878342167,120.30024734542549,70.42622992852013,120.30024734542549,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1325.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58489.0,2561.0,-66.55530548095703,347.7123718261719,0.017023569726544632,,0.017023569726544632,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.066,63159.0,1.677152,64.077939,53.469653,288.428138,288.42261099999996,106.34,31.89,219.978629,32.046708,b'False',59023.34458364,119.902803,23.167691,233.09750928394132,123.97846493262308,71.08535475605925,123.97846493262308,233.09750928394132,123.97846493262308,71.08535475605925,123.97846493262308,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1329.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58492.0,2561.0,-66.55530548095703,347.7123718261719,0.04464489411158468,,0.04464489411158468,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,15.068,63159.0,1.700135,64.79239,54.044305,288.66502599999995,288.661554,106.34,31.89,219.978629,32.046708,b'False',59023.34655608,119.9331,23.164363,227.64800873644649,126.07925564398028,71.77595506743917,126.07925564398028,227.64800873644649,126.07925564398028,71.77595506743917,126.07925564398028,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1336.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58495.0,2561.0,-66.55530548095703,347.7123718261719,0.020505076997652742,,0.020505076997652742,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.07,63159.0,1.7238959999999999,65.50684100000001,54.618152,288.90315400000003,288.859167,106.34,31.89,219.978629,32.046708,b'False',59023.34854886,119.96341299999999,23.161026,236.73874032534127,124.26362492162788,70.20261814182145,124.26362492162788,236.73874032534127,124.26362492162788,70.20261814182145,124.26362492162788,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1333.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58498.0,2561.0,-66.55530548095703,347.7123718261719,0.02262975649605241,,0.02262975649605241,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.070999999999998,63159.0,1.7485400000000002,66.223297,55.192789000000005,289.143216,289.141883,106.34,31.89,219.978629,32.046708,b'False',59023.35053505,119.99371299999999,23.157685,211.20413061157527,122.68300497407336,70.9616363742405,122.68300497407336,211.20413061157527,122.68300497407336,70.9616363742405,122.68300497407336,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1329.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58501.0,2561.0,-66.55530548095703,347.7123718261719,0.08517666725037272,,0.08517666725037272,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.069000000000003,63159.0,1.7739759999999998,66.937998,55.765184,289.383972,289.378327,106.34,31.89,219.978629,32.046708,b'False',59023.35250701,120.013926,23.155453,193.67542336296765,123.93990491709096,71.30242570581605,123.93990491709096,193.67542336296765,123.93990491709096,71.30242570581605,123.93990491709096,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1329.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58504.0,2561.0,-66.55530548095703,347.7123718261719,0.02495777178625055,,0.02495777178625055,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.067999999999998,63159.0,1.800293,67.652449,56.33653100000001,289.625941,289.622394,106.34,31.89,219.978629,32.046708,b'False',59023.35447763,120.044229,23.152102,199.7175471724107,120.63756744735485,69.96665441541235,120.63756744735485,199.7175471724107,120.63756744735485,69.96665441541235,120.63756744735485,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1329.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58507.0,2561.0,-66.55530548095703,347.7123718261719,0.05096643197913555,,0.05096643197913555,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.073,63159.0,1.827546,68.367025,56.907115000000005,289.869272,289.81899100000004,106.34,31.89,219.978629,32.046708,b'False',59023.35646753,120.074537,23.148744,216.4894074587907,122.75097581971406,70.2474326075981,122.75097581971406,216.4894074587907,122.75097581971406,70.2474326075981,122.75097581971406,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1325.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58510.0,2561.0,-66.55530548095703,347.7123718261719,0.0620229367373765,,0.0620229367373765,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.07,63159.0,1.855938,69.085654,57.480051,290.115333,290.062342,106.34,31.89,219.978629,32.046708,b'False',59023.35846646,120.10483899999998,23.145381,213.56043406405288,119.92739895429294,69.71436550355679,119.92739895429294,213.56043406405288,119.92739895429294,69.71436550355679,119.92739895429294,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1325.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58513.0,2561.0,-66.55530548095703,347.7123718261719,0.07922407341124292,,0.07922407341124292,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.07,63159.0,1.8852799999999998,69.802194,58.050422,290.362048,290.36060499999996,106.34,31.89,219.978629,32.046708,b'False',59023.36044922,120.13513200000001,23.142013000000002,229.725136183767,121.2747157796079,70.31078794428093,121.2747157796079,229.725136183767,121.2747157796079,70.31078794428093,121.2747157796079,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1336.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58516.0,2561.0,-66.55530548095703,347.7123718261719,0.06438180137339175,,0.06438180137339175,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.063,63159.0,1.915704,70.518734,58.61988,290.61015,290.61015,106.34,31.89,219.978629,32.046708,b'False',59023.36243206,120.16544099999999,23.138638,197.2823519677187,121.6660917819058,70.48818419955866,121.6660917819058,197.2823519677187,121.6660917819058,70.48818419955866,121.6660917819058,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1318.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58519.0,2561.0,-66.55530548095703,347.7123718261719,0.09484190815159227,,0.09484190815159227,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,15.062999999999999,63159.0,1.9471610000000001,71.23297600000001,59.186587,290.858858,290.854554,106.34,31.89,219.978629,32.046708,b'False',59023.36438207,120.195733,23.135258,206.9775038579434,122.04295175893776,70.90489675072334,122.04295175893776,206.9775038579434,122.04295175893776,70.90489675072334,122.04295175893776,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1318.4, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58522.0,2561.0,-66.55530548095703,347.7123718261719,0.04902740055146782,,0.04902740055146782,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,19.065,63159.0,1.9799209999999998,71.949725,59.754338,291.109868,291.106199,106.34,31.89,219.978629,32.046708,b'False',59023.36643382,120.215942,23.133000000000003,221.9200174093529,122.73320261375892,71.61409792637157,122.73320261375892,221.9200174093529,122.73320261375892,71.61409792637157,122.73320261375892,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1322.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58525.0,2561.0,-66.55530548095703,347.7123718261719,0.02685821342171956,,0.02685821342171956,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.067,63159.0,2.013824,72.66409200000001,60.319246,291.361488,291.297477,106.34,31.89,219.978629,32.046708,b'False',59023.36837948,120.246246,23.129609,200.71271747797684,125.14729480267151,71.1709202702639,125.14729480267151,200.71271747797684,125.14729480267151,71.1709202702639,125.14729480267151,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1311.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58528.0,2561.0,-66.55530548095703,347.7123718261719,0.05368238210341435,,0.05368238210341435,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,19.067999999999998,63159.0,2.049163,73.380841,60.885059999999996,291.615419,291.614603,106.34,31.89,219.978629,32.046708,b'False',59023.37040317,120.276545,23.126212,211.52145375848067,120.4371977401557,69.9848170107605,120.4371977401557,211.52145375848067,120.4371977401557,69.9848170107605,120.4371977401557,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1303.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58531.0,2561.0,-66.55530548095703,347.7123718261719,0.047263960973575415,,0.047263960973575415,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,16.070999999999998,63159.0,2.085664,74.09307700000001,61.446325,291.869234,291.864829,106.34,31.89,219.978629,32.046708,b'False',59023.37234147,120.30684699999999,23.122809,220.17537599172454,122.55510092215948,70.4369101747982,122.55510092215948,220.17537599172454,122.55510092215948,70.4369101747982,122.55510092215948,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1314.6, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
434.0,58534.0,2561.0,-66.55530548095703,347.7123718261719,0.026703029122837525,,0.026703029122837525,5.0,33.27390796356993,106.65266765320018,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,219.978629,32.046708,19.07,63159.0,2.123967,74.811706,62.011615,292.126846,292.122339,106.34,31.89,219.978629,32.046708,b'False',59023.37436022,120.33714499999999,23.119401,226.0987230052673,122.76718046257963,70.74356738658416,122.76718046257963,226.0987230052673,122.76718046257963,70.74356738658416,122.76718046257963,5.7,11.767000000000001,10.235,5.6979999999999995,11.8,199.4,42.1,791.5,9.4,-2.9,0.0,0.0,2.6439999999999997,-0.002,0.0,0.006999999999999999,0.006,0.0,0.156,0.115,-0.164892454498019,-0.9112992470575121,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",0.0,b'SUCCESS',0.0,b'False',"b'[926.1, -1212.7, -1311.0, 42.4, 25.1, 0.0]'",60.0,b'N/A',b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,351.31,139.56,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',0.0,0.0
